id,word,explanation,char_count;;;;;;;;;;;;;;;;;;;;;;;;;
"3267,tekun,""rajin, keras hati, dan bersungguh-sungguh: ia belajar"; suci;;;;;;;;;;;;;;;;;;;;;;;;
3269,telak,(1) kena benar; (2) runcing;;;;;;;;;;;;;;;;;;;;;;;;
3270,telat,kasip; gagah; murni,5;;;;;;;;;;;;;;;;;;;;;;;
"3276,teler,""keadaan tubuh tidak normal, lemas tidak berdaya (tentang kesadaran syaraf) karena pengaruh obat, misalnya alkohol"",5";; berujung lancip: tongkat yang berujung tajam;;;;;;;;;;;;;;;;;;;;;;;
3277,teles,basah,5; kabur atau meragukan (tentang makna); cakap,5; sudut yang tajam; kelok jalan yang tajam; (3) lekas dapat melakukan sesuatu (melihat, mendengar, mencium bau, merasa, dan sebagainya) : kucing itu tajam penglihatannya; (4) kelihatan galak (tentang pandangan): matanya memandang dengan tajam nya; (5) pedas atau keras (tentang perkataan, kritik, dan sebagainya) : mendapat kritik yang sangat tajam; (6) mudah menangkap atau mengerti (tentang akal, pikiran, dan sebagainya) : kurang tajam otaknya; (7) mudah dapat melukai atau menyakiti: air sabun ini tajam benar, barangkali banyak sodanya; (8) (sangat) nyata, jelas, dan sebagainya: terdapat perbedaan pendapat yang tajam antara mereka; gambar di layar televisi itu kurang tajam;" (9) cerdas (tentang pikiran): pikirannya tajam"",5";;;;;;;;;;;;;
"3278,telik,""tajam tiliknya";;;;;;;;;;;;;;;;;;;;;;;;;
3280,telus,arkais (tidak lazim) terus menembus,5; (2) takwa; ambigu,5;;;;;;;;;;;;;;;;;;;;;;;
"3281,telut,""mempan (tentang senjata)"; loba;;;;;;;;;;;;;;;;;;;;;;;;
3288,temeh,tidak penting; lengkap; segan dan hormat: hendaklah kita takut kepada allah;;;;;;;;;;;;;;;;;;;;;;;
3291,temporal,(1) berhubungan atau mengenai waktu: dinamakan relasi temporal apabila dalam bagian kalimat yang satu diberikan keterangan waktu; betah: taman bekerja,5; serakah: ia tamak akan harta,5; (3) tidak berani (berbuat, menempuh, menderita, dan sebagainya) : hari sudah malam, aku takut pulang sendiri; (4) gelisah;" khawatir (kalau ...):"",5";;;;;;;;;;;;;;;;;;;;
"3292,temporer,""untuk sementara waktu";" gadis tanggung"",8"; (2) selesai;;;;;;;;;;;;;;;;;;;;;;;
3294,tenat,penat sekali;" tangkas (dalam bersilat dan sebagainya) : ia tidak kalah tapis dengan pamannyanomina (kata benda) kain tenunan bersulamkan benang emas untuk upacara adat di lampung, biasanya dipakai oleh wanita"",5";;" habis: apabila sudah tamam salat, ia pun berdoa kepada allah"",5";;;;;;;;;;;;;;;;;;;;;;
"3299,tentatif,""(1) belum pasti";;;;;;;;;;;;;;;;;;;;;;;;;
"3300,tenteram,""(1) aman"; kain tebal;;;;;;;;;;;;;;;;;;;;;;;;
3302,teologis,berhubungan dengan teologi; berhenti (tentang hujan): mereka bersenda gurau sambil menanti hujan teduh;;;;;;;;;;;;;;;;;;;;;;;;
3303,teoretis,berdasar pada teori; (2) sigap (tidak lemas): ia tegak duduk saja; (2) kasar atau nyata kelihatan (tentang garis, huruf cetak, dan sebagainya) : garis tebal;;;;;;;;;;;;;;;;;;;;;;;
3304,teosofis,berdasarkan teosofi; berdiri asal berdiri saja: meskipun tidak ada bunga kampung, tegak-tegak juga mereka itu di muka kedai; (2) terlindung atau tidak kena panas matahari; (3) padat dan banyak (tentang awan, mendung): awan bergumpal-gumpal tebal; (4) lebat (tentang rambut, janggut, tanaman): rambutnya tebal dan ikal; rumputnya amat tebal; (5) teguh dan kuat sekali (tentang iman, kepercayaan, keyakinan, keinsafan, dan sebagainya) : iman yang tebal;" keinsafan dan keyakinan rakyat sudah tebal"",5";;;;;;;;;;;;;;;;;;
3305,tepa salira,dapat merasakan (menjaga) perasaan (beban pikiran) orang lain sehingga tidak menyinggung perasaan atau dapat meringankan beban orang lain; nyata: tanda-tanda lalu lintas itu tidak berapa tegas kelihatan pada malam hari; jalannya tegak seperti maharani yang angkuh; lindap: setelah bermain-main, anak-anak beristirahat di tempat yang teduh; mereka berhenti di tepi jalan yang teduh; (3) tidak turun hujan (tentang hari); redup atau tidak memancarkan sinar yang terik (tentang matahari): sudah beberapa hari ini matahari teduh; (4) kiasan tenang;" aman: lautan teduh , samudra pasifik"",5";;;;;;;;;;;;;;;;;
"3306,tepas,""(1) penuh sekali (tentang isi peti, koper, dan sebagainya) : penuh tepas"; erat kuat (tentang ikatan): gedung itu sangat teguh buatannya; (2) lurus-lurus (berdiri, duduk): disuruhnya berdiri tegak-tegak; (3) lurus arah ke atas (tentang sikap badan, garis, dan sebagainya) : badannya tegak , berdiri tegak; garis tegak; (4) setinggi orang berdiri; sependiri; setinggi tegak: dua tegak tingginya, dua kali tinggi orang berdiri; (5) kiasan tetap teguh;" tetap tidak berubah: dalam penderitaan yang amat berat itu ia tetap tegak"",5";;;;;;;;;;;;;;;;
"3307,tepat,""(1) betul atau lurus (arah, jurusan)"; keras kepala,5; ia berkata dengan suara yang tegas dan jelas; (3) kiasan dengan begitu saja; hidup-hidup; mentah-mentah: tidak benar dikatakannya bahwa dia akan dijual tegak-tegak oleh saudaranya;" saya ditipunya tegak-tegak"",11";;;;;;;;;;;;;;;;;;;
"3310,tepok,""lapuk (tentang kayu, dinding, dan sebagainya) : rumah itu sebagian kayunya sudah tepoklihat tepuk"",5";; (2) kuat berpegang (pd adat, janji, perkataan): prinsip yang dianut dalam ketentuan yang lama masih teguh pada adat nenek moyang; (2) tentu dan pasti (tidak ragu-ragu lagi, tidak samar-samar): dengan tegas permintaan saya ditolaknya; jawablah dengan tegas , ya atau tidak;" (3) tandas: perbuatan kedua orang itu tidak ada sangkut pautnya, tegas nya masing-masing berbuat menurut kehendak dan kemauan sendiri"",5";;;;;;;;;;;;;;;;;;;;
"3311,tepos,""pipih kurang berisi (tentang pantat): badannya kurus tinggi, pantatnya tepos"",5"; tidak mau menurut;;" (3) tetap tidak berubah (tentang hati, iman, pendirian, kesetiaan): siapa yang teguh pada keyakinannya dan tidak kurang pula ikhtiarnya niscaya akan berhasil usahanya"",5";;;;;;;;;;;;;;;;;;;;;;
3316,terampil,cakap dalam menyelesaikan tugas; tuli/tekek/lihat tokek,5;;;;;;;;;;;;;;;;;;;;;;;;
3321,terbagus,paling bagus,8;; keras kepala,5;;;;;;;;;;;;;;;;;;;;;;;
"3322,terbalik,""dl keadaan atau berkedudukan berlawanan dari yang biasa (yang di bawah menjadi di atas, yang di belakang menjadi di depan, yang di dalam menjadi di luar, dan sebagainya) "",8";" (2) rugi"",5";;;;;;;;;;;;;;;;;;;;;;;;
3326,terbatas,(1) telah dibatasi (ditentukan batas-batasnya); (2) gempa bumi yang disebabkan oleh pergeseran letak lapisan batuan dalam bumi: gempa bumi itu adalah gempa bumi tektonis yang diperkirakan bersumber di samudra indonesia,8;;;;;;;;;;;;;;;;;;;;;;;;
3327,terbawah,(1) paling bawah (rendah);" dengan tekun"",5";;;;;;;;;;;;;;;;;;;;;;;;
3328,terbayan,nyata; tepat: ia melakukan sundulan dengan telak;;;;;;;;;;;;;;;;;;;;;;;;
"3330,terbelakang,""(1) paling belakang"; terlambat: ia datang telat di kantor,5;;;;;;;;;;;;;;;;;;;;;;;;
3332,terbesar,paling besar,8;; (2) mutlak;;;;;;;;;;;;;;;;;;;;;;;
3335,tercemas,(1) khawatir;;; penuh: kesebelasan kami menang telak atas kesebelasan lawan,5;;;;;;;;;;;;;;;;;;;;;;
3339,terdekat,paling dekat: pencurian itu dilaporkannya kepada pos polisi yang terdekat,8; awas: walaupun sudah tua, ibuku;;;;;;;;;;;;;;;;;;;;;;;;
3340,terdepan,paling muka;;;;;;;;;;;;;;;;;;;;;;;;;
3342,terenyuh,terharu dan sedih sekali,8; terlut;" masih telik"",5";;;;;;;;;;;;;;;;;;;;;;;
3343,terereng,miring; tidak berharga;;;;;;;;;;;;;;;;;;;;;;;;
"3345,tergopoh,""tergesa-gesa"; (2) berkenaan dengan waktu-waktu tertentu,8; telap: tidak telutverba (kata kerja) me.ne.lutverba (kata kerja) memotong cabang atau batang (singkong, anggur, dan sebagainya) untuk ditanamkan;;;;;;;;;;;;;;;;;;;;;;;
3346,tergulut,bergulut,8; sementara; remeh,5;" setek"",5";;;;;;;;;;;;;;;;;;;;;;
"3351,terik,""(1) amat"; sangat lelah: ia merasa tenat setelah bekerja keras,5;;;;;;;;;;;;;;;;;;;;;;;;
"3352,terindah,""paling indah (bagus, elok)"",8"; masih dapat berubah: menteri riset dan teknologi mengakui bahwa data itu belum final, masih tentatif; darurat: jembatan temporer , jembatan darurat (hanya dipakai untuk sementara waktu): pekerjaan temporer , pekerjaan sementara;;;;;;;;;;;;;;;;;;;;;;;
3353,terindil,tidak berbulu atau berbulu jarang-jarang (tentang ayam),8; damai (tidak terdapat kekacauan): di tempat yang tenteram mereka dapat bekerja dengan giat;;" penghijauan sifatnya bukan temporer , melainkan terus-menerus dalam rangka pencegahan erosi, kegundulan tanah, dan sebagainya"",8";;;;;;;;;;;;;;;;;;;;;;
3355,terionisasi,istilah fisika sudah diionkan,11; berdasar pada teologi: kami sedang menjajaki beberapa tema teologis yang peka,8;" (2) sementara waktu: penonaktifannya hanya bersifat tentatif"",8";;;;;;;;;;;;;;;;;;;;;;;
3356,teristimewa,(1) paling utama; menurut teori: secara teoretis hal itu memang dapat diramalkan,8;" (2) tenang: apabila kehidupan ekonomi lebih baik, para pegawai negeri dapat hidup dengan tenteram"",8";;;;;;;;;;;;;;;;;;;;;;;
3359,terjelak,kekenyangan (hingga tidak mau makan lagi),8; menurut teosofi: gambaran teosofis mengenai atom sangat berlainan dengan gambaran secara ilmiah,8;;;;;;;;;;;;;;;;;;;;;;;;
3363,terkanan,paling kanan,8; tenggang rasa;;;;;;;;;;;;;;;;;;;;;;;;
3365,terkayai,mampu;" (2) sarat (tentang muatan): sarat tepas"",5";;;;;;;;;;;;;;;;;;;;;;;;
3367,terkecai,berkecai,8; berbetulan benar: gang ini tepat menuju rumah guruku; toleransi: kita harus mempunyai rasa tepa salira terhadap sesuatu yang dirasakan dan diderita orang lain,11;;;;;;;;;;;;;;;;;;;;;;;
3368,terkeluh,tidak sengaja mengeluh,8;;;;;;;;;;;;;;;;;;;;;;;;;
3369,terkemudian,(yang) paling belakang;; matahari tepat di atas kepala kita;;;;;;;;;;;;;;;;;;;;;;;
3371,terkokol,amat menggigil,8; mampu dan cekatan,8;; rumah kami letaknya tepat di muka apotek; (2) kena benar (pd sasaran, tujuan, maksud, dan sebagainya) : tembakan itu tepat mengenai jantungnya; jurusan yang dipilihnya sudah tepat; (3) tidak ada selisih sedikit pun; tidak kurang dan tidak lebih; persis: tepat di tengah jalan; tepat sama dengan wajah adiknya; pukul 08.00 tepat kami berangkat; jumlah yang tepat baru diketahui sesudah diadakan sensus; tengah hari tepat; (4) betul atau cocok (tentang dugaan, ramalan, dan sebagainya) : perhitungannya kurang tepat; alasan itu mungkin tepat juga; (5) jitu (tentang tindakan, aturan, kritik, dan sebagainya) : segera diambil tindakan yang tegas dan tepat; (6) betul atau mengena tentang perkataan, jawaban, dan sebagainya: isilah titik-titik di bawah ini dengan kata-kata yang tepat;" semua pertanyaan dijawabnya dengan tepat"",5";;;;;;;;
3373,terlaris,laris: ia disebut-sebut sebagai penyanyi terlaris dan sudah masuk jajaran artis termahal,8;;;;;;;;;;;;;;;;;;;;;;;;;
3374,terlatih,pandai atau berkemampuan karena telah dilatih;;;;;;;;;;;;;;;;;;;;;;;;;
"3375,terlayak,""lebih layak"; tertentu (tidak boleh lebih): kekuasaannya -;;;;;;;;;;;;;;;;;;;;;;;;
"3380,terlewat,""verba (kata kerja) telah (dapat) dilalui (dilampaui): karena terlewat , ia terpaksa mundur lagi"; terendah;;;;;;;;;;;;;;;;;;;;;;;;
"3381,terluang,""(1) terbuka (tentang tempat, jabatan, dan sebagainya) : semua tempat telah terisi, tidak ada yang terluang"; terang,8; (2) sedikit;;;;;;;;;;;;;;;;;;;;;;;
3382,terluluk,sudah gembur berlumpur (tentang sawah) dan siap untuk ditanami: sawahnya sudah terluluk,8; paling akhir (tentang sesuatu yang berderet-deret dan sebagainya) : ia duduk di bangku yang -; (2) diperintah (oleh); tidak luas; tidak leluasa: pada zaman revolusi kita berperang dengan peralatan perang yang serba -; biaya yang terbatas seringkali mengganggu kelancaran kegiatan,8;;;;;;;;;;;;;;;;;;;;
3396,termulia,paling mulia;;; dipimpin (oleh),8;;;;;;;;;;;;;;;;;;;;;;
"3397,ternista,""dalam keadaan direndahkan, dihina, atau dicela: banyak tenaga kerja indonesia ternista di negeri orang"",8"; takut; (2) tertinggal (dalam kebudayaan);;;;;;;;;;;;;;;;;;;;;;;
3398,terondol,tidak berbulu (tentang ayam),8;;; belum maju: disediakan dana untuk memajukan daerah-daerah yang -; (3) terakhir (tentang kabar dan sebagainya) : menurut kabar yang -, perundingan di jenewa berakhir dengan kegagalan;" (4) lemah atau lambat (tumbuh, berkembang) terutama tentang mental anak: anak -"",11";;;;;;;;;;;;;;;;;;;;
"3403,tersabar,""paling tenang (tidak mudah putus asa, marah, jengkel, dan sebagainya) : ia termasuk gadis tersabar di antara teman-temannya sekelas"",8"; paling depan,8; (2) paling cemas,8;;;;;;;;;;;;;;;;;;;;;;;
"3406,terserah,""masa bodoh: usul saya ini diterima atau tidak, -"",8";;;;;;;;;;;;;;;;;;;;;;;;;
3407,terserat,tersendat; condong,8;;;;;;;;;;;;;;;;;;;;;;;;
3408,tersilam,paling lampau; terburu-buru: dengan tergopoh ia menaiki tangga kapal yang sudah siap akan berangkat;;;;;;;;;;;;;;;;;;;;;;;;
"3409,tersirah,""telah merah: mendapat tanah tersirah, (1) mati";;;;;;;;;;;;;;;;;;;;;;;;;
"3412,tertentu,""(1) sudah tentu"; sangat (tentang panas matahari): panas terik , panas sekali;" bekerjalah dengan tenang, jangan tergopoh"",8";;;;;;;;;;;;;;;;;;;;;;;
"3415,teruk,""parah, keras, hebat (tentang sakit, pukulan, perkelahian, bekerja, dan sebagainya) : lekaslah pergi ke dokter sebelum penyakitmu teruk benar";;;;;;;;;;;;;;;;;;;;;;;;;
3417,terus,tulen (tidak bercampur atau tidak berlapis): gelang ini emas terus,5;; (2) sempit dan tegang mengikat (tentang seluar, ikatan, dan sebagainya) : ikatan kotak sabun itu sangat terik sehingga susah membukanya;;;;;;;;;;;;;;;;;;;;;;;
3418,tetal,tidak berongga;;;" (3) penuh padat (tentang sesuatu yang dijejal, diasak, dan sebagainya) : tali itu diikatnya dengan terik"",5";;;;;;;;;;;;;;;;;;;;;;
"3427,tiris,""(1) bocor (terutama tentang atap, genteng, dan perahu): atapnya tiris karena gentingnya pecah"; terutama;;;;;;;;;;;;;;;;;;;;;;;;
3428,tirus,makin ke ujung makin kecil: keris ini mempunyai mata yang panjang serta tirus,5;;;;;;;;;;;;;;;;;;;;;;;;;
3431,tohor,(1) dangkal;; utamanya;;;;;;;;;;;;;;;;;;;;;;;
3438,tonik,istilah linguistik (dalam analisis intonasi) merujuk ke suku kata yang mendapat tekanan paling keras dalam suatu kelompok tona,5; kuasa: ia tidak terkayai berjalan,8;; (2) sangat luar biasa; sangat khusus,11;;;;;;;;;;;;;;;;;;;;;
"3442,totok,""(1) asli";;;;;;;;;;;;;;;;;;;;;;;;;
"3443,tradisional,""(1) sikap dan cara berpikir serta bertindak yang selalu berpegang teguh pada norma dan adat kebiasaan yang ada secara turun-temurun: daerah itu mempunyai potensi cukup besar dalam bidang perikanan, tetapi masih diolah secara tradisional";;;;;;;;;;;;;;;;;;;;;;;;;
3451,translusens,bersifat setengah bening; (yang) terakhir: atlet itu adalah pelari yang terkemudian sampai garis finis,11;;;;;;;;;;;;;;;;;;;;;;;;
"3463,tujul,""langsung kepada tujuan, tidak berbelit-belit"",5";;;;;;;;;;;;;;;;;;;;;;;;;
"3464,tulen,""sejati (tidak bercampur)";;;;;;;;;;;;;;;;;;;;;;;;;
3467,tulus,sungguh dan bersih hati (benar-benar keluar dari hati yang suci); terampil karena sering berlatih: ia sudah terlatih dalam menghadapi persoalan seperti itu;;;;;;;;;;;;;;;;;;;;;;;;
"3468,tuman,""menjadi biasa (suka, gemar, dan sebagainya) sesudah merasai senangnya, enaknya, dan sebagainya: agar tidak tuman berbuat begitu, hajarlah ia kalau kebetulan ketahuan sedang berbuat"",5";" sangat layak (pantas, patut)"",8";;;;;;;;;;;;;;;;;;;;;;;;
"3472,tumus,""tersungkur (jatuh): ia jatuh tumus"; (2) terlalu; gajah itu sudah terlatih sehingga selalu mengikuti perintah tuannya,8;;;;;;;;;;;;;;;;;;;;;;;
3476,tunagizi,kurang atau rendah kandungan gizinya (tentang makanan),8; (2) kiasan lowong (tentang jabatan, pekerjaan): tidak ada jabatan terluang;;;;;;;;;;;;;;;;;;;;;;;;
3477,tunagrahita,cacat pikiran;;" terlampau: terlewat banyak bunyi yang membisingkan telinga"",8";;;;;;;;;;;;;;;;;;;;;;;
3485,tunggang,lurus ke bawah; paling dimuliakan: dialah yang termulia dari segala hamba raja,8;" (3) senggang atau tidak sibuk (tentang waktu dan sebagainya) : pada waktu-waktu terluang"",8";;;;;;;;;;;;;;;;;;;;;;;
3489,turangga,nomina (kata benda) kuda;;;;;;;;;;;;;;;;;;;;;;;;;
"3490,turbulen,""(1) menyebabkan keresahan, gangguan";;;;;;;;;;;;;;;;;;;;;;;;;
3491,turistik,bersifat turisme;;;;;;;;;;;;;;;;;;;;;;;;;
3493,tuyuk,tua bangka;;;;;;;;;;;;;;;;;;;;;;;;;
3500,ugal-ugalan,kurang senonoh (kasar) dalam bertingkah laku; terhenti (tidak lancar): usaha itu tetap akan terserat jika sikapmu seperti itu,8;;;;;;;;;;;;;;;;;;;;;;;;
3505,ultramodern,sangat modern; kemalaman,8;;;;;;;;;;;;;;;;;;;;;;;;
3506,ulung,berpengalaman;" (2) mendapati mayat yang telah dikubur"",8";;;;;;;;;;;;;;;;;;;;;;;;
3508,umbul,lekas menjadi besar; sudah pasti (jelas, terang, dan sebagainya) : setiap pegawai mempunyai tugas tertentu yang harus dikerjakannya;;;;;;;;;;;;;;;;;;;;;;;;
"3513,ungah-angih,""goyah (tentang gigi, pancang, dan sebagainya) "",11";" batuk teruk , batuk yang amat sangat"",5";;;;;;;;;;;;;;;;;;;;;;;;
3521,universiter,bersifat universitas;; (2) tetap: pada waktu-waktu tertentu ia akan lewat di sini;;;;;;;;;;;;;;;;;;;;;;;
"3527,urgen,""mendesak sekali pelaksanaannya"; padat;;" (3) sudah dapat dipastikan atau ditentukan (terhadap sesuatu yang tidak perlu disebutkan identitasnya): ada organisasi tertentu yang menyokong gerakan di bawah tanah itu"",8";;;;;;;;;;;;;;;;;;;;;;
"3529,usang,""(1) kering dan hampa (tentang padi)"; (2) bisa;;;;;;;;;;;;;;;;;;;;;;;;
3531,usrek,gelisah;" (2) merembes dan bertitik-titik"",5"; pejal,5;;;;;;;;;;;;;;;;;;;;;;;
3532,utama,(1) terbaik;; mahir,5;;;;;;;;;;;;;;;;;;;;;;;
"3535,vakum,""(1) hampa udara: supaya benda yang akan ditaruh di ruang bola kaca itu tidak cepat rusak, ruang itu harus vakum"; dangkar;;;;;;;;;;;;;;;;;;;;;;;;
3536,valid,menurut cara yang semestinya;" bebal: aku lupa menanyakan nama dan nomor telepon wanita itu, betapa tolol nya aku"",5";;;;;;;;;;;;;;;;;;;;;;;;
"3537,vandalistis,""(1) bersifat merusak dan menghancurkan hasil karya seni dan barang-barang berharga lainnya (lukisan, patung, dan sebagainya) ";; (2) hampir kering (tidak berair karena ditimba dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;
3538,variatif,bersifat variasi,8; sejati (bukan peranakan): belanda totok;; (3) kiasan habis (tentang uang dan sebagainya) lihat kapur,5;;;;;;;;;;;;;;;;;;;;;;
3539,vaskular,istilah kedokteran mengenai pembuluh darah;" (2) menurut tradisi (adat): upacara tradisional , upacara menurut adat"",11";;;;;;;;;;;;;;;;;;;;;;;;
3542,velar,[anat] berhubungan dengan (menyangkut penggunaan) langit-langit lembut (pd mulut),5; tembus cahaya,11; (2) cakapan (tidak baku) masih baru (belum berpengalaman): dalam hal ini aku sangat totok , belum pernah sekali juga berlayar;;;;;;;;;;;;;;;;;;;;;;;
3543,venal,dapat disuap,5;;;" (3) cakapan (tidak baku) kaku (belum biasa, belum lancar): dia masih dapat juga berbahasa jawa, hanya totok sekalilihat tutuk"",5";;;;;;;;;;;;;;;;;;;;;;
3544,verbalistis,[dik] bersifat verbalisme; asli (bukan tiruan, tidak lancung): emas tulen;;;;;;;;;;;;;;;;;;;;;;;;
3545,verbatim,kata demi kata; jujur;;;;;;;;;;;;;;;;;;;;;;;;
"3547,vertikal,""tegak lurus dari bawah ke atas atau kebalikannya, membentuk garis tegak lurus (bersudut 90o) dengan permukaan bumi, garis horizontal, atau bidang datar: tumpukan batu bata itu disusun secara vertikal"",8";; orang inggris tulen;;;;;;;;;;;;;;;;;;;;;;;
3554,vital,sangat penting (untuk kehidupan dan sebagainya) : jalan ini vital bagi kelancaran perekonomian daerah;" ia menyelam tumus seperti babi, usahkan bersih, tambah berdaki"",5"; tidak pura-pura; kesatria tulen;" dilihat dari segi lahir, dia seorang lelaki tulen , tetapi dari segi batin dia berperasaan seperti wanita"",5";;;;;;;;;;;;;;;;;;;;;
3555,vokal bawah,,11;;; tidak serong; tulus hati; tulus ikhlas: orang lain belum tentu berhati tulus kepada kita; ia menyumbangkan tenaga dan hartanya dengan tulus ikhlas,5;;;;;;;;;;;;;;;;;;;
3558,vulkanis,memiliki sifat gunung berapi (vulkan),8; lemah daya tangkap;;;;;;;;;;;;;;;;;;;;;;;;
3561,wafak,setuju (dengan); curam: lereng pegunungan bukit barisan banyak yang tunggangverba (kata kerja) naik,8;;;;;;;;;;;;;;;;;;;;;;;;
3563,wajar,(1) biasa sebagaimana adanya tanpa tambahan apa pun; (2) pucat kekuning-kuningan; idiot,11;;;;;;;;;;;;;;;;;;;;;;;
"3564,walafiat,""baik (tentang kesehatan): sehat walafiat , sehat dan baik"; dan sebagainya;;;;;;;;;;;;;;;;;;;;;;;;
"3567,waras,""(1) sembuh jasmani"; berhubungan dengan turisme: tidak terhitung bahan cetak sebagai bahan promosi turistik,8; kelabu,8;;;;;;;;;;;;;;;;;;;;;;;
3568,waris,selalu mujur; amat tua,5;" (2) ditandai dengan keributan, huru-hara, dan sebagainya"",8";;;;;;;;;;;;;;;;;;;;;;;
3573,weduk,kebal,5; kurang ajar;;;;;;;;;;;;;;;;;;;;;;;;
3574,wekel,rajin dan sungguh-sungguh; luar biasa modern,11;;;;;;;;;;;;;;;;;;;;;;;;
